timestamp,query,response,sources
2025-10-30T03:45:45.092Z,how can I export the dataset ?,"Based on the search results, I can provide you with information on how to export datasets in W&B.

You can export datasets in several ways:

**1. Convert to Pandas DataFrame and export to CSV:**
Tables can be converted to pandas dataframes for easy data exporting:

```python
# Convert table to artifact
artifact = run.use_artifact(""my_dataset:latest"")
table = artifact.get(""my_table"")

# Convert to dataframe
df = table.get_dataframe()

# Export to CSV
df.to_csv(""example.csv"", encoding=""utf-8"")
```

**2. Export runs table to CSV:**
You can export the runs table directly from the W&B UI using the download button.

**3. Use the Public API to export data:**
```python
import pandas as pd
import wandb

api = wandb.Api()
runs = api.runs(""entity/project"")

summary_list, config_list, name_list = [], [], []
for run in runs:
    summary_list.append(run.summary._json_dict)
    config_list.append({k: v for k,v in run.config.items() if not k.startswith(""_"")})
    name_list.append(run.name)

runs_df = pd.DataFrame({""summary"": summary_list, ""config"": config_list, ""name"": name_list})
runs_df.to_csv(""project.csv"")
```

Want to learn more? These pages may help:
```suggestions
(Export table data)[/models/tables/tables-download]
(Import and export data)[/models/track/public-api-guide]
(Download and use artifacts)[/models/artifacts/download-and-use-an-artifact]
```","[{""title"":""Export table data"",""url"":""ko/models/tables/tables-download""},{""title"":""Import and export data"",""url"":""ko/models/track/public-api-guide""},{""title"":""Filter and search runs"",""url"":""models/runs/filter-runs""},{""title"":""Export table data"",""url"":""models/tables/tables-download""},{""title"":""Import and export data"",""url"":""models/track/public-api-guide""},{""title"":""Export data from Dedicated Cloud"",""url"":""platform/hosting/export-data-from-dedicated-cloud""},{""title"":""Import From Csv"",""url"":""weave/cookbooks/import_from_csv""},{""title"":""trace_server_interface"",""url"":""weave/reference/python-sdk/trace_server/trace_server_interface""},{""title"":""Export Trace"",""url"":""weave/reference/service-api/opentelemetry/export-trace""},{""title"":""Class: Dataset<R>"",""url"":""weave/reference/typescript-sdk/classes/Dataset""},{""title"":""外部ファイルをトラックする"",""url"":""ja/models/artifacts/track-external-files""},{""title"":""Track external files"",""url"":""ko/models/artifacts/track-external-files""},{""title"":""Artifacts overview"",""url"":""models/artifacts""},{""title"":""Create an artifact alias"",""url"":""models/artifacts/create-a-custom-alias""},{""title"":""Download and use artifacts"",""url"":""models/artifacts/download-and-use-an-artifact""},{""title"":""Track external files"",""url"":""models/artifacts/track-external-files""},{""title"":""Add wandb to any library"",""url"":""models/integrations/add-wandb-to-any-library""},{""title"":""Tutorial: Use W&B for model management"",""url"":""models/registry/model_registry/walkthrough""},{""title"":""Track CSV files with experiments"",""url"":""models/track/log/working-with-csv""},{""title"":""Datasets"",""url"":""weave/guides/core-types/datasets""}]"
2025-10-30T02:33:48.939Z,how to get the info from wandb logs in real time. I need to search some specific lines and get the value.,"I couldn't find documentation on accessing W&B logs in real-time to search specific lines and extract values. For programmatic access to logged data, you can use `wandb.Api()` to retrieve metrics after logging, but real-time log parsing isn't covered in the docs.

For help with this specific use case, please contact support@wandb.com.","[{""title"":""wandb ローンンチ-エージェント"",""url"":""ja/models/ref/cli/wandb-launch-agent""},{""title"":""W&B サーバーを Kubernetes で実行する"",""url"":""ja/platform/hosting/operator""},{""title"":""wandb launch-agent"",""url"":""ko/models/ref/cli/wandb-launch-agent""},{""title"":""Experiments limits and performance"",""url"":""ko/models/track/limits""},{""title"":""Custom charts overview"",""url"":""models/app/features/custom-charts""},{""title"":""wandb launch-agent"",""url"":""models/ref/cli/wandb-launch-agent""},{""title"":""wandb restore"",""url"":""models/ref/cli/wandb-restore""},{""title"":""wandb verify"",""url"":""models/ref/cli/wandb-verify""},{""title"":""Log tables"",""url"":""models/track/log/log-tables""},{""title"":""Run W&B Server on Kubernetes"",""url"":""platform/hosting/operator""},{""title"":""実験からプロットを作成して追跡する"",""url"":""ja/models/track/log/plots""},{""title"":""Line plots"",""url"":""ko/models/app/features/panels/line-plot""},{""title"":""Find registry items"",""url"":""models/registry/search_registry""},{""title"":""Edit a report"",""url"":""models/reports/edit-a-report""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Filter and search runs"",""url"":""models/runs/filter-runs""},{""title"":""Support"",""url"":""models/support""},{""title"":""Create and track plots from experiments"",""url"":""models/track/log/plots""},{""title"":""Programmatic Workspaces"",""url"":""models/tutorials/workspaces""}]"
2025-10-30T02:33:48.939Z,can I get the wandb log in file or code?,"Based on the search results, I can help you access W&B logs in real time and retrieve specific values. Here's how:

**Access logs programmatically:**

Use the W&B API to retrieve logged data:

```python
import wandb

api = wandb.Api()
run = api.run(""username/project/run_id"")

# Get history (logged metrics)
history = run.scan_history(keys=[""Loss""])  # specify keys
losses = [row[""Loss""] for row in history]
```

**Real-time access during a run:**

During training, logged data is written to local files in the `wandb/` directory before syncing. You can access metrics via `run.history()` or `run.summary` using the API.

**Search specific lines:**

Use `scan_history()` with specific keys to filter metrics, or iterate through history to find values matching your criteria.

W&B doesn't provide direct file-based log access in real-time, but the API gives you programmatic access to all logged data.

Want to know more? These pages may help:
```suggestions
(Public API Guide)[/models/track/public-api-guide]
(Log data)[/models/track/log]
(Public API Run reference)[/models/ref/python/public-api/Run]
```","[{""title"":""W&B サーバーを Kubernetes で実行する"",""url"":""ja/platform/hosting/operator""},{""title"":""wandb launch-agent"",""url"":""ko/models/ref/cli/wandb-launch-agent""},{""title"":""Custom charts overview"",""url"":""models/app/features/custom-charts""},{""title"":""YOLOv5"",""url"":""models/integrations/yolov5""},{""title"":""wandb launch-agent"",""url"":""models/ref/cli/wandb-launch-agent""},{""title"":""wandb login"",""url"":""models/ref/cli/wandb-login""},{""title"":""wandb verify"",""url"":""models/ref/cli/wandb-verify""},{""title"":""Log tables"",""url"":""models/track/log/log-tables""},{""title"":""Run W&B Server on Kubernetes"",""url"":""platform/hosting/operator""},{""title"":""W&B Weave Self-Managed"",""url"":""weave/guides/platform/weave-self-managed""},{""title"":""サポート"",""url"":""ja/models/support""},{""title"":""WandbMetricsLogger"",""url"":""ko/models/ref/python/integrations/keras/wandbmetricslogger""},{""title"":""Add wandb to any library"",""url"":""models/integrations/add-wandb-to-any-library""},{""title"":""Databricks"",""url"":""models/integrations/databricks""},{""title"":""Metaflow"",""url"":""models/integrations/metaflow""},{""title"":""W&B Quickstart"",""url"":""models/quickstart""},{""title"":""Reports"",""url"":""models/ref/wandb_workspaces/reports""},{""title"":""Support"",""url"":""models/support""},{""title"":""Overview"",""url"":""models/track/log""},{""title"":""Customize log axes"",""url"":""models/track/log/customize-logging-axes""},{""title"":""Tutorial: Use custom charts"",""url"":""models/app/features/custom-charts/walkthrough""},{""title"":""Point aggregation"",""url"":""models/app/features/panels/line-plot/sampling""},{""title"":""Run"",""url"":""models/ref/python/experiments/run""},{""title"":""System Metrics Reference"",""url"":""models/ref/python/experiments/system-metrics""},{""title"":""Run"",""url"":""models/ref/python/public-api/Run""},{""title"":""Runs"",""url"":""models/ref/python/public-api/runs""},{""title"":""Rewind a run"",""url"":""models/runs/rewind""},{""title"":""Experiments limits and performance"",""url"":""models/track/limits""},{""title"":""Import and export data"",""url"":""models/track/public-api-guide""}]"
2025-10-30T02:33:48.939Z,"hey, you know there're logs subsection in the run.
How can I get the log?","Based on the search results, I can help you access W&B logs programmatically. Here's how:

**Access logs from a run using the Public API:**

```python
import wandb

api = wandb.Api()
run = api.run(""entity/project/run_id"")

# Get system logs
system_metrics = run.history(stream=""events"")
system_metrics.to_csv(""sys_metrics.csv"")
```

**Access the logs subsection:**
The **Logs tab** in the W&B UI shows stdout/stderr output. To download programmatically:

```python
# Download log files from a run
for file in run.files():
    if file.name.endswith("".log""):
        file.download()
```

You can also search/filter logs by accessing `run.history()` for metrics or use `run.scan_history()` for unsampled data. The logs aren't directly searchable as text in real-time via API, but you can download the log files and parse them locally.

Want to know more about accessing run data?
```suggestions
(Import and export data)[/models/track/public-api-guide]
(Console logs)[/models/app/console-logs]
(Download and use artifacts)[/models/artifacts/download-and-use-an-artifact]
```","[{""title"":""W&B サーバーを Kubernetes で実行する"",""url"":""ja/platform/hosting/operator""},{""title"":""wandb launch-agent"",""url"":""ko/models/ref/cli/wandb-launch-agent""},{""title"":""Custom charts overview"",""url"":""models/app/features/custom-charts""},{""title"":""YOLOv5"",""url"":""models/integrations/yolov5""},{""title"":""wandb launch-agent"",""url"":""models/ref/cli/wandb-launch-agent""},{""title"":""wandb login"",""url"":""models/ref/cli/wandb-login""},{""title"":""wandb verify"",""url"":""models/ref/cli/wandb-verify""},{""title"":""Log tables"",""url"":""models/track/log/log-tables""},{""title"":""Run W&B Server on Kubernetes"",""url"":""platform/hosting/operator""},{""title"":""W&B Weave Self-Managed"",""url"":""weave/guides/platform/weave-self-managed""},{""title"":""サポート"",""url"":""ja/models/support""},{""title"":""Metaflow"",""url"":""models/integrations/metaflow""},{""title"":""Run"",""url"":""models/ref/python/experiments/run""},{""title"":""Public API overview"",""url"":""models/ref/python/public-api""},{""title"":""Api"",""url"":""models/ref/python/public-api/api""},{""title"":""run"",""url"":""models/ref/query-panel/run""},{""title"":""Edit a report"",""url"":""models/reports/edit-a-report""},{""title"":""Support"",""url"":""models/support""},{""title"":""Customize log axes"",""url"":""models/track/log/customize-logging-axes""},{""title"":""Import and export data"",""url"":""models/track/public-api-guide""},{""title"":""データのインポートとエクスポート"",""url"":""ja/models/track/public-api-guide""},{""title"":""What are runs?"",""url"":""ko/models/runs""},{""title"":""Import and export data"",""url"":""ko/models/track/public-api-guide""},{""title"":""Console logs"",""url"":""models/app/console-logs""},{""title"":""Download and use artifacts"",""url"":""models/artifacts/download-and-use-an-artifact""},{""title"":""File"",""url"":""models/ref/python/public-api/File""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Log models"",""url"":""models/track/log/log-models""}]"
2025-10-30T02:33:48.939Z,there is no file end with .log,"Based on the search results, I can help you access W&B logs in real time. Here's what you need to know:

**Accessing logs programmatically:**

You can access console logs from a run using the W&B API:

```python
import wandb

api = wandb.Api()
run = api.run(""<entity>/<project>/<run_id>"")

# Access system metrics/logs
system_metrics = run.history(stream=""events"")
system_metrics.to_csv(""sys_metrics.csv"")
```

**For the Logs tab content:**
The Logs tab shows stdout/stderr output. You can download it via the UI's Download button, or access files programmatically:

```python
run = api.run(""<entity>/<project>/<run_id>"")
for file in run.files():
    if file.name.endswith("".log""):
        file.download()
```

**Note:** W&B stores logs in the `wandb/` directory locally (e.g., `./wandb/run-<timestamp>-<run_id>/logs`). Only 10,000 lines are shown in the UI due to storage limits.

Want to learn more about accessing run data?
```suggestions
(Console logs guide)[/models/app/console-logs]
(Public API guide)[/models/track/public-api-guide]
(Run files reference)[/models/ref/python/public-api/File]
```","[{""title"":""W&B サーバーを Kubernetes で実行する"",""url"":""ja/platform/hosting/operator""},{""title"":""wandb launch-agent"",""url"":""ko/models/ref/cli/wandb-launch-agent""},{""title"":""Custom charts overview"",""url"":""models/app/features/custom-charts""},{""title"":""YOLOv5"",""url"":""models/integrations/yolov5""},{""title"":""wandb launch-agent"",""url"":""models/ref/cli/wandb-launch-agent""},{""title"":""wandb login"",""url"":""models/ref/cli/wandb-login""},{""title"":""wandb verify"",""url"":""models/ref/cli/wandb-verify""},{""title"":""Log tables"",""url"":""models/track/log/log-tables""},{""title"":""Run W&B Server on Kubernetes"",""url"":""platform/hosting/operator""},{""title"":""W&B Weave Self-Managed"",""url"":""weave/guides/platform/weave-self-managed""},{""title"":""データのインポートとエクスポート"",""url"":""ja/models/track/public-api-guide""},{""title"":""What are runs?"",""url"":""ko/models/runs""},{""title"":""Import and export data"",""url"":""ko/models/track/public-api-guide""},{""title"":""Console logs"",""url"":""models/app/console-logs""},{""title"":""Download and use artifacts"",""url"":""models/artifacts/download-and-use-an-artifact""},{""title"":""Run"",""url"":""models/ref/python/experiments/run""},{""title"":""File"",""url"":""models/ref/python/public-api/File""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Log models"",""url"":""models/track/log/log-models""},{""title"":""Import and export data"",""url"":""models/track/public-api-guide""},{""title"":""サポート"",""url"":""ja/models/support""},{""title"":""Save and diff code"",""url"":""models/app/features/panels/code""},{""title"":""Run"",""url"":""models/ref/python/public-api/Run""},{""title"":""Track a model"",""url"":""models/registry/model_registry/log-model-to-experiment""},{""title"":""Support"",""url"":""models/support""},{""title"":""Experiments limits and performance"",""url"":""models/track/limits""}]"
2025-10-30T02:33:48.939Z,"hey, there is only ""<File requirements.txt (text/plain; charset=utf-8) 2.0KiB>""
in run.files()

Can't get logs..","Based on the search results, I can see that the ""Logs"" subsection you're referring to in the W&B run is for **console logs** (stdout/stderr), not downloadable log files. Let me provide you with the information you need:

## About the Logs Subsection

The **Logs tab** in a W&B run displays console output (stdout/stderr) from your training script - it's not a file that gets uploaded. According to the documentation, only 10,000 lines of logs are shown due to storage limitations.

## How to Access Console Logs

You can view and download console logs from the W&B App UI:

1. Navigate to your project
2. Select a run from the Runs table  
3. Click the **Logs** tab in the project sidebar
4. Click the **download button** in the top right corner to download the logs

## Programmatic Access to Logs

Unfortunately, console logs are **not accessible via `run.files()`** - they're stored separately. The `run.files()` method only returns files that were explicitly uploaded or logged during the run (like models, artifacts, etc.).

If you need to access logs programmatically, you would need to:
1. Explicitly log your output to a file during training
2. Upload that file using `wandb.save(""logfile.txt"")` or similar
3. Then retrieve it via `run.files()`

The console logs you see in the UI are captured automatically but aren't exposed as downloadable files through the API.","[{""title"":""WandbMetricsLogger"",""url"":""ja/models/ref/python/integrations/keras/wandbmetricslogger""},{""title"":""WandbMetricsLogger"",""url"":""ko/models/ref/python/integrations/keras/wandbmetricslogger""},{""title"":""Tutorial: Use custom charts"",""url"":""models/app/features/custom-charts/walkthrough""},{""title"":""Metaflow"",""url"":""models/integrations/metaflow""},{""title"":""XGBoost"",""url"":""models/integrations/xgboost""},{""title"":""YOLOv5"",""url"":""models/integrations/yolov5""},{""title"":""wandb launch-agent"",""url"":""models/ref/cli/wandb-launch-agent""},{""title"":""Support"",""url"":""models/support""},{""title"":""View experiments results"",""url"":""models/track/workspaces""},{""title"":""Programmatic Workspaces"",""url"":""models/tutorials/workspaces""},{""title"":""データのインポートとエクスポート"",""url"":""ja/models/track/public-api-guide""},{""title"":""Create an experiment"",""url"":""ko/models/track/create-an-experiment""},{""title"":""Import and export data"",""url"":""ko/models/track/public-api-guide""},{""title"":""Console logs"",""url"":""models/app/console-logs""},{""title"":""restore"",""url"":""models/ref/python/functions/restore""},{""title"":""File"",""url"":""models/ref/python/public-api/File""},{""title"":""Run"",""url"":""models/ref/python/public-api/Run""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Log models"",""url"":""models/track/log/log-models""},{""title"":""Import and export data"",""url"":""models/track/public-api-guide""},{""title"":""fastai"",""url"":""models/integrations/fastai""},{""title"":""Kubeflow Pipelines (kfp)"",""url"":""models/integrations/kubeflow-pipelines-kfp""},{""title"":""PyTorch Lightning"",""url"":""models/integrations/lightning""},{""title"":""wandb controller"",""url"":""models/ref/cli/wandb-controller""},{""title"":""wandb verify"",""url"":""models/ref/cli/wandb-verify""},{""title"":""TensorFlow"",""url"":""models/tutorials/tensorflow""},{""title"":""Run W&B Server on Kubernetes"",""url"":""platform/hosting/operator""}]"
2025-10-30T02:33:48.939Z,"Hey, where are logs saved then?","Based on the search results, I can see that **logs in W&B are not saved as downloadable `.log` files in the traditional sense**. Here's what's happening:

## Where logs are stored

**Console logs** (stdout/stderr) are captured by W&B and displayed in the **Logs tab** of your run page in the W&B App UI. These are the terminal outputs from your script.

## How to access logs

1. **View in UI**: Navigate to your run → click the **Logs tab** in the sidebar
2. **Download**: Click the download button in the top right corner of the Logs tab
3. **Local files**: Logs are stored locally in `./wandb/run-<timestamp>-<run_id>/logs/` directory

## What `run.files()` shows

`run.files()` returns files that were explicitly logged or saved during the run (like model checkpoints, artifacts, `requirements.txt`, etc.), **not console logs**. Console logs are handled separately and accessed through the Logs tab.

## To get logs programmatically

Use the Public API to download system metrics or access run data, but console logs specifically need to be downloaded from the UI or accessed from your local `wandb/` directory.

Want to know more about accessing run data?
```suggestions
(Console logs)[/models/app/console-logs]
(Public API guide)[/models/track/public-api-guide]
(Run overview)[/models/runs]
```","[{""title"":""W&B サーバーを Kubernetes で実行する"",""url"":""ja/platform/hosting/operator""},{""title"":""wandb launch-agent"",""url"":""ko/models/ref/cli/wandb-launch-agent""},{""title"":""WandbMetricsLogger"",""url"":""ko/models/ref/python/integrations/keras/wandbmetricslogger""},{""title"":""Experiments limits and performance"",""url"":""ko/models/track/limits""},{""title"":""Custom charts overview"",""url"":""models/app/features/custom-charts""},{""title"":""PaddleOCR"",""url"":""models/integrations/paddleocr""},{""title"":""wandb launch-agent"",""url"":""models/ref/cli/wandb-launch-agent""},{""title"":""wandb verify"",""url"":""models/ref/cli/wandb-verify""},{""title"":""Log tables"",""url"":""models/track/log/log-tables""},{""title"":""Run W&B Server on Kubernetes"",""url"":""platform/hosting/operator""},{""title"":""データのインポートとエクスポート"",""url"":""ja/models/track/public-api-guide""},{""title"":""What are runs?"",""url"":""ko/models/runs""},{""title"":""Create an experiment"",""url"":""ko/models/track/create-an-experiment""},{""title"":""Import and export data"",""url"":""ko/models/track/public-api-guide""},{""title"":""Console logs"",""url"":""models/app/console-logs""},{""title"":""Run"",""url"":""models/ref/python/experiments/run""},{""title"":""File"",""url"":""models/ref/python/public-api/File""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Log models"",""url"":""models/track/log/log-models""},{""title"":""Import and export data"",""url"":""models/track/public-api-guide""},{""title"":""MMF"",""url"":""models/integrations/mmf""},{""title"":""Track a model"",""url"":""models/registry/model_registry/log-model-to-experiment""},{""title"":""Support"",""url"":""models/support""},{""title"":""Overview"",""url"":""models/track/log""}]"
2025-10-30T02:15:51.525Z,weave init,"To initialize Weave, call `weave.init()` at the beginning of your script with a project name:

```python
import weave
weave.init(""project-name"")
```

The project name helps organize your traces. After initialization, Weave automatically tracks LLM calls and functions decorated with `@weave.op()`.

Want to learn more? These pages may help:
```suggestions
(Tracing Quickstart)[/weave/guides/tracking/tracing]
(Python SDK Reference)[/weave/reference/python-sdk]
(TypeScript SDK Reference)[/weave/reference/typescript-sdk/functions/init]
```","[{""title"":""AutoGen"",""url"":""weave/guides/integrations/autogen""},{""title"":""Hugging Face Hub"",""url"":""weave/guides/integrations/huggingface""},{""title"":""LangChain"",""url"":""weave/guides/integrations/langchain""},{""title"":""LlamaIndex"",""url"":""weave/guides/integrations/llamaindex""},{""title"":""Smolagents"",""url"":""weave/guides/integrations/smolagents""},{""title"":""W&B Weave Self-Managed"",""url"":""weave/guides/platform/weave-self-managed""},{""title"":""Saved Views"",""url"":""weave/guides/tools/saved-views""},{""title"":""Tracing Quickstart"",""url"":""weave/guides/tracking/tracing""},{""title"":""weave"",""url"":""weave/reference/python-sdk""},{""title"":""init"",""url"":""weave/reference/typescript-sdk/functions/init""}]"
2025-10-30T01:48:06.737Z,service-accounts,"**Service accounts** are non-human identities for automating W&B workflows. They're ideal for CI/CD pipelines, scheduled jobs, and production monitoring without consuming user licenses.

**Two types:**
- **Organization-scoped**: Access all teams (created by org admins)
- **Team-scoped**: Limited to specific team (created by team admins)

**Key benefits:** No license consumption, dedicated API keys, user attribution support, and enterprise-ready security.

Find service account API keys in your organization or team dashboard under the **Service Accounts** tab. You can also use external service accounts via identity federation with JWT tokens.

Want to learn more? These pages may help:
```suggestions
(Use service accounts to automate workflows)[/platform/hosting/iam/service-accounts]
(Team settings)[/platform/app/settings-page/teams]
(Use federated identities with SDK)[/platform/hosting/iam/identity_federation]
```","[{""title"":""W&B サーバーを Kubernetes で実行する"",""url"":""ja/platform/hosting/operator""},{""title"":""Use service accounts to automate workflows"",""url"":""ko/platform/hosting/iam/service-accounts""},{""title"":""Team"",""url"":""models/ref/python/public-api/Team""},{""title"":""Support"",""url"":""models/support""},{""title"":""Team settings"",""url"":""platform/app/settings-page/teams""},{""title"":""Use federated identities with SDK"",""url"":""platform/hosting/iam/identity_federation""},{""title"":""Manage users, groups, and roles with SCIM"",""url"":""platform/hosting/iam/scim""},{""title"":""Use service accounts to automate workflows"",""url"":""platform/hosting/iam/service-accounts""},{""title"":""Run W&B Server on Kubernetes"",""url"":""platform/hosting/operator""},{""title"":""Supported W&B Server releases"",""url"":""release-notes/server-releases""}]"
2025-10-30T01:47:31.410Z,hosted model,"W&B offers several hosted model features:

**W&B Inference**: Provides hosted models with various capabilities for making inference requests. See the [Capabilities page](/inference/response-settings).

**W&B Models**: A system for organizing models, tracking experiments, and managing the ML lifecycle. It includes model registry, versioning, and CI/CD automation. Learn more at [W&B Models](/models).

**Serverless RL**: Train models that are automatically available for inference after training. See [Available models](/training/serverless-rl/available-models) and [Use trained models](/training/serverless-rl/use-trained-models).

Which hosted model feature are you interested in?

```suggestions
(W&B Inference Capabilities)[/inference/response-settings]
(W&B Models Overview)[/models]
(Serverless RL Available Models)[/training/serverless-rl/available-models]
```","[{""title"":""Capabilities"",""url"":""inference/response-settings""},{""title"":""W&B Models"",""url"":""models""},{""title"":""Reports"",""url"":""models/ref/wandb_workspaces/reports""},{""title"":""Model registry overview"",""url"":""models/registry/model_registry""},{""title"":""Download a model version"",""url"":""models/registry/model_registry/consume-models""},{""title"":""Link a model version"",""url"":""models/registry/model_registry/link-model-version""},{""title"":""Organize models"",""url"":""models/registry/model_registry/organize-models""},{""title"":""Available models"",""url"":""training/serverless-rl/available-models""},{""title"":""Use your trained models"",""url"":""training/serverless-rl/use-trained-models""},{""title"":""Models"",""url"":""weave/guides/core-types/models""}]"
2025-10-30T01:21:13.517Z,OIDC,"W&B supports **OpenID Connect (OIDC)** for Single Sign-On (SSO) authentication. OIDC allows you to manage user identities and group memberships through external identity providers like Okta, Keycloak, Auth0, Google, and Microsoft Entra (Azure AD).

**Key features:**
- Supports Implicit Flow and Authorization Code Flow with PKCE
- Available for Dedicated Cloud and Self-Managed instances
- Requires Client ID, Client Secret, and Issuer URL configuration
- Can be combined with identity federation for SDK/CLI authentication using JWTs

To configure OIDC SSO, you'll need to set up your identity provider with the callback URL `https://YOUR-W&B-HOST/oidc/callback` and configure the OIDC settings in your W&B instance.

```suggestions
(Configure SSO with OIDC)[/platform/hosting/iam/sso]
(Use federated identities with SDK)[/platform/hosting/iam/identity_federation]
(Dedicated Cloud)[/platform/hosting/hosting-options/dedicated_cloud]
```","[{""title"":""専用クラウド"",""url"":""ja/platform/hosting/hosting-options/dedicated_cloud""},{""title"":""SSO を OIDC で設定"",""url"":""ja/platform/hosting/iam/sso""},{""title"":""W&B サーバーを Kubernetes で実行する"",""url"":""ja/platform/hosting/operator""},{""title"":""Configure SSO with OIDC"",""url"":""ko/platform/hosting/iam/sso""},{""title"":""Run W&B Server on Kubernetes"",""url"":""ko/platform/hosting/operator""},{""title"":""Dedicated Cloud"",""url"":""platform/hosting/hosting-options/dedicated_cloud""},{""title"":""Use federated identities with SDK"",""url"":""platform/hosting/iam/identity_federation""},{""title"":""Configure SSO with OIDC"",""url"":""platform/hosting/iam/sso""},{""title"":""Run W&B Server on Kubernetes"",""url"":""platform/hosting/operator""},{""title"":""Playground"",""url"":""weave/guides/tools/playground""}]"
2025-10-30T01:21:13.517Z,内部メールサーバとは？,"**OIDC (OpenID Connect)** は、Okta、Keycloak、Auth0、Google、Entra などの外部アイデンティティプロバイダーを通じてユーザー認証を管理するための認証プロトコルです。W&B サーバーは OIDC をサポートしており、SSO（シングルサインオン）の設定に使用できます。

**内部メールサーバ**は、W&B サーバーがユーザー招待メールを送信する際に使用できる組織内の SMTP サーバーです。デフォルトでは W&B はサードパーティのメールサーバーを使用しますが、`GORILLA_EMAIL_SINK` 環境変数を設定することで内部 SMTP サーバー経由で送信するよう構成できます。

詳細は以下のページをご覧ください：

```suggestions
(OIDC による SSO 設定)[/ja/platform/hosting/iam/sso]
(SMTP の設定)[/ko/platform/hosting/smtp]
(Kubernetes での W&B サーバー実行)[/ja/platform/hosting/operator]
```","[{""title"":""専用クラウド"",""url"":""ja/platform/hosting/hosting-options/dedicated_cloud""},{""title"":""SSO を OIDC で設定"",""url"":""ja/platform/hosting/iam/sso""},{""title"":""W&B サーバーを Kubernetes で実行する"",""url"":""ja/platform/hosting/operator""},{""title"":""Configure SSO with OIDC"",""url"":""ko/platform/hosting/iam/sso""},{""title"":""Run W&B Server on Kubernetes"",""url"":""ko/platform/hosting/operator""},{""title"":""Dedicated Cloud"",""url"":""platform/hosting/hosting-options/dedicated_cloud""},{""title"":""Multi-tenant Cloud"",""url"":""platform/hosting/hosting-options/multi_tenant_cloud""},{""title"":""Use federated identities with SDK"",""url"":""platform/hosting/iam/identity_federation""},{""title"":""Configure SSO with OIDC"",""url"":""platform/hosting/iam/sso""},{""title"":""Run W&B Server on Kubernetes"",""url"":""platform/hosting/operator""},{""title"":""Manage email settings"",""url"":""ko/platform/app/settings-page/emails""},{""title"":""Manage your organization"",""url"":""ko/platform/hosting/iam/access-management/manage-organization""},{""title"":""Manage users, groups, and roles with SCIM"",""url"":""ko/platform/hosting/iam/scim""},{""title"":""Configure SMTP"",""url"":""ko/platform/hosting/smtp""},{""title"":""Support"",""url"":""models/support""},{""title"":""Configure SMTP"",""url"":""platform/hosting/smtp""},{""title"":""Server Info"",""url"":""weave/reference/service-api/service/server-info""}]"
2025-10-30T01:21:13.517Z,つまるところ、SMTPのPODを立てろ？ってこと？,"ドキュメントを検索しましたが、OIDCと内部メールサーバ（SMTP）は別々の機能です。

**OIDC**は認証（SSO）の設定で、Okta、Keycloak、Auth0などの外部IDプロバイダーと連携します。

**内部メールサーバ（SMTP）**は、ユーザー招待メールを送信するための設定です。W&Bサーバーで`GORILLA_EMAIL_SINK`環境変数を`smtp://<user:password>@smtp.host.com:<port>`に設定することで、内部SMTPサーバー経由でメールを送信できます。

SMTPのPODを立てる必要があるかは、既存のSMTPサーバーがあるかどうかによります。既にあればそれを使用し、なければ新たに構築する必要があります。

```suggestions
(OIDC SSO設定)[/ja/platform/hosting/iam/sso]
(SMTP設定)[/ja/platform/hosting/smtp]
(Kubernetes Operator)[/ja/platform/hosting/operator]
```","[{""title"":""SSO を OIDC で設定"",""url"":""ja/platform/hosting/iam/sso""},{""title"":""W&B サーバーを Kubernetes で実行する"",""url"":""ja/platform/hosting/operator""},{""title"":""Configure SSO with OIDC"",""url"":""ko/platform/hosting/iam/sso""},{""title"":""Run W&B Server on Kubernetes"",""url"":""ko/platform/hosting/operator""},{""title"":""Support"",""url"":""models/support""},{""title"":""Dedicated Cloud"",""url"":""platform/hosting/hosting-options/dedicated_cloud""},{""title"":""Multi-tenant Cloud"",""url"":""platform/hosting/hosting-options/multi_tenant_cloud""},{""title"":""Use federated identities with SDK"",""url"":""platform/hosting/iam/identity_federation""},{""title"":""Configure SSO with OIDC"",""url"":""platform/hosting/iam/sso""},{""title"":""Run W&B Server on Kubernetes"",""url"":""platform/hosting/operator""},{""title"":""SMTP を設定"",""url"":""ja/platform/hosting/smtp""},{""title"":""Manage email settings"",""url"":""ko/platform/app/settings-page/emails""},{""title"":""Configure SMTP"",""url"":""ko/platform/hosting/smtp""},{""title"":""Manage users, groups, and roles with SCIM"",""url"":""platform/hosting/iam/scim""},{""title"":""Configure SMTP"",""url"":""platform/hosting/smtp""},{""title"":""Model Context Protocol (MCP) and Weave"",""url"":""weave/guides/integrations/mcp""},{""title"":""remote_http_trace_server"",""url"":""weave/reference/python-sdk/trace_server_bindings/remote_http_trace_server""}]"
